,Player18,Pos18,Age18,Tm18,G18,GS18,MP18,FG18,FGA18,FG%18,3P18,3PA18,3P%18,2P18,2PA18,2P%18,FT18,FTA18,FT%18,ORB18,DRB18,TRB18,AST18,STL18,BLK18,TOV18,PF18,PTS18,ORtg18,DRtg18,PER18,TS%18,3PAr18,FTr18,ORB%18,DRB%18,TRB%18,AST%18,STL%18,BLK%18,TOV%18,USG%18,OWS18,DWS18,WS18,WS/4818,OBPM18,DBPM18,BPM18,VORP18,Games1818,FB18,PAINTPTS18,TO_PTS18,2ND_PTS18,Q1PTS18,Q2PTS18,Q3PTS18,Q4PTS18,PPP18,>8ft%18,8-16ft%18,16-24ft%18,24+%18,BCS%18,>8FTU18,8-16FTU18,16-24FTU18,24+U18,BCU18,AVGDISTA18,AVGDISTM18,AVGDISTF18,AFGM18,JS18,LU18,DUN18,TIPIN18,JS%18,Layup%1818,DUN%18,2PT_m18,3PT_m18,FT_m18,AB_3U18,MRU18,paint_nonra18,ra_usage18,RC_318,LC_318,backcourt_usage18,AB3%18,MR%18,paint_nonra%18,RA%18,RC3%18,LC3%18,BC%18, 18, .118,Player
450,Kobi Simmons,PG,21.0,CLE,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033,-6.3,-0.9,-7.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kobi Simmons
451,Anfernee Simons,SG,19.0,POR,20.0,1.0,141.0,9.6,21.6,0.444,3.4,10.0,0.345,6.2,11.7,0.529,3.1,5.5,0.563,1.0,3.4,4.5,4.5,0.3,0.0,3.8,3.1,25.8,102.0,116.0,11.1,0.535,0.46,0.254,2.3,7.4,4.9,13.7,0.3,0.0,13.6,24.3,0.0,0.0,0.1,0.02,-1.6,-4.7,-6.3,-0.2,20.0,0.45,1.2,0.45,0.3,0.35,1.0,0.35,1.95,1.19,0.588,0.4,0.5710000000000001,0.345,0.0,26.98,15.87,11.11,46.03,0.0,15.71,13.25,17.69,35.71,77.78,19.05,0.0,3.17,0.38799999999999996,0.583,0.0,48.0,40.0,12.0,38.1,19.05,15.87,19.05,0.0,7.94,0.0,0.33299999999999996,0.5,0.3,0.75,0.0,0.4,0.0,0.0,0.0,Anfernee Simons
452,Marcus Smart,SG,24.0,BOS,80.0,60.0,2200.0,5.2,12.4,0.42200000000000004,2.8,7.6,0.364,2.5,4.8,0.511,2.3,2.8,0.8059999999999999,1.2,3.9,5.1,7.0,3.1,0.6,2.7,4.4,15.5,113.0,107.0,13.1,0.568,0.61,0.228,2.8,8.6,5.7,19.1,3.1,1.1,16.5,14.6,2.2,3.1,5.3,0.11599999999999999,0.6,1.3,1.8,2.1,80.0,1.04,2.45,1.41,0.76,2.19,1.95,2.91,1.78,1.249,0.589,0.33299999999999996,0.35700000000000004,0.364,0.0,26.63,7.41,4.94,61.02,0.0,17.61,15.39,19.22,69.04,78.84,17.99,2.29,0.88,0.369,0.588,0.9229999999999999,31.92,53.39,14.69,44.62,7.23,11.99,19.75,8.29,8.11,0.0,0.36,0.366,0.382,0.643,0.34,0.413,0.0,0.0,0.0,Marcus Smart
454,Ish Smith,PG,30.0,DET,56.0,0.0,1251.0,8.1,19.3,0.419,1.7,5.3,0.326,6.3,14.0,0.455,1.9,2.4,0.758,0.9,4.8,5.7,8.0,1.1,0.4,2.4,4.3,19.7,105.0,112.0,11.8,0.485,0.276,0.127,1.9,11.1,6.3,25.4,1.1,0.7,10.6,19.9,0.5,1.1,1.7,0.064,-1.7,-1.1,-2.8,-0.2,55.0,0.89,4.15,1.2,0.31,1.51,2.44,1.95,3.07,1.031,0.503,0.397,0.405,0.33299999999999996,0.0,40.96,15.18,16.42,26.82,0.62,13.04,10.87,14.62,23.15,70.27,29.52,0.0,0.21,0.373,0.542,0.0,64.52,26.01,9.48,21.41,22.45,22.66,27.44,3.33,2.08,0.62,0.301,0.426,0.33899999999999997,0.583,0.43799999999999994,0.5,0.0,0.0,0.0,Ish Smith
456,Jason Smith,PF-C,32.0,TOT,20.0,1.0,190.0,5.2,14.6,0.35600000000000004,2.2,6.4,0.34600000000000003,3.0,8.2,0.364,3.5,4.0,0.875,4.0,8.9,12.9,3.5,0.7,1.7,3.2,7.4,16.1,100.0,111.0,9.8,0.49200000000000005,0.441,0.271,9.0,20.2,14.6,9.7,0.7,3.1,16.4,17.5,0.0,0.2,0.2,0.038,-3.7,-0.6,-4.3,-0.1,20.0,0.0,0.9,0.1,0.4,0.65,0.9,0.35,1.35,1.102,0.429,0.2,0.28600000000000003,0.34600000000000003,0.0,35.59,8.47,11.86,44.07,0.0,14.56,13.14,15.34,95.24,67.8,13.56,5.08,13.56,0.3,0.625,1.0,36.92,41.54,21.54,35.59,18.64,5.08,32.2,1.69,6.78,0.0,0.33299999999999996,0.273,0.0,0.474,0.0,0.5,0.0,0.0,0.0,Jason Smith
457,Zhaire Smith,SG,19.0,PHI,6.0,2.0,111.0,6.0,14.5,0.41200000000000003,2.6,6.8,0.375,3.4,7.7,0.444,2.6,3.4,0.75,1.3,4.3,5.5,4.3,0.9,0.9,2.6,3.4,17.0,105.0,113.0,9.5,0.5329999999999999,0.47100000000000003,0.235,2.9,9.3,6.2,12.3,0.9,1.4,13.8,16.4,0.0,0.1,0.1,0.048,-2.3,-1.7,-4.0,-0.1,6.0,0.33,2.33,1.33,0.67,2.0,1.0,1.0,2.67,1.176,0.5379999999999999,0.33299999999999996,0.0,0.375,0.0,38.24,8.82,5.88,47.06,0.0,14.29,12.5,15.55,57.14,64.71,20.59,11.76,2.94,0.364,0.28600000000000003,0.75,40.0,45.0,15.0,35.29,14.71,2.94,35.29,5.88,5.88,0.0,0.5,0.2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,Zhaire Smith
458,Tony Snell,SF,27.0,MIL,74.0,12.0,1304.0,5.8,12.9,0.452,2.9,7.3,0.397,2.9,5.6,0.522,1.3,1.5,0.8809999999999999,1.0,4.6,5.6,2.4,0.9,0.6,0.8,3.2,15.8,119.0,109.0,10.7,0.585,0.565,0.11599999999999999,2.4,9.4,6.1,6.7,0.9,1.2,5.7,12.9,1.6,1.6,3.2,0.11699999999999999,-0.7,-0.4,-1.0,0.3,74.0,1.03,2.0,0.96,0.57,0.88,2.26,0.99,1.88,1.23,0.597,0.33299999999999996,0.235,0.39899999999999997,0.0,32.96,5.82,4.71,56.23,0.28,16.29,13.78,18.36,83.44,71.47,23.27,3.88,1.39,0.38,0.595,0.929,36.94,54.73,8.33,37.95,6.93,8.03,28.53,7.2,11.08,0.28,0.387,0.32,0.24100000000000002,0.65,0.385,0.45,0.0,0.0,0.0,Tony Snell
459,Ray Spalding,PF,21.0,TOT,14.0,3.0,148.0,8.1,15.2,0.532,0.0,1.0,0.0,8.1,14.2,0.568,1.3,3.9,0.33299999999999996,4.8,10.6,15.5,1.6,2.9,2.6,2.9,7.4,17.4,99.0,108.0,14.6,0.516,0.064,0.255,11.1,25.1,18.0,5.1,2.9,4.5,14.7,17.8,0.0,0.2,0.2,0.051,-4.7,1.4,-3.4,-0.1,14.0,0.86,3.43,0.71,1.07,1.07,1.0,1.36,0.43,1.149,0.5529999999999999,0.667,0.0,0.0,0.0,80.85,12.77,0.0,6.38,0.0,4.17,2.68,5.86,64.0,31.91,31.91,17.02,19.15,0.467,0.467,0.75,92.59,0.0,7.41,4.26,4.26,25.53,63.83,2.13,0.0,0.0,0.0,0.5,0.5,0.6,0.0,0.0,0.0,0.0,0.0,Ray Spalding
460,Omari Spellman,PF,21.0,ATL,46.0,11.0,805.0,5.6,14.0,0.402,2.5,7.3,0.344,3.1,6.7,0.466,1.8,2.6,0.711,4.1,7.0,11.1,2.7,1.5,1.4,1.8,3.8,15.6,110.0,113.0,12.4,0.516,0.525,0.184,9.2,16.3,12.7,8.0,1.5,2.7,10.5,14.9,0.6,0.5,1.2,0.07,-1.0,0.0,-1.0,0.2,46.0,0.46,2.17,0.78,1.13,1.33,1.91,1.33,1.35,1.115,0.47100000000000003,0.222,0.8,0.344,0.0,41.8,3.69,2.05,52.46,0.0,14.12,12.09,15.49,82.65,60.66,18.44,10.66,10.25,0.345,0.37799999999999995,0.885,39.71,48.53,11.76,33.2,4.1,6.56,36.89,10.66,8.61,0.0,0.29600000000000004,0.4,0.188,0.522,0.5,0.33299999999999996,0.0,0.0,0.0,Omari Spellman
461,Nik Stauskas,SG,25.0,TOT,68.0,0.0,1015.0,6.5,16.3,0.402,3.4,9.0,0.37200000000000005,3.2,7.2,0.44,2.7,3.1,0.8909999999999999,0.9,5.2,6.1,3.9,1.0,0.3,2.5,2.4,19.2,108.0,115.0,10.9,0.545,0.556,0.18899999999999997,1.9,11.7,6.8,11.1,1.0,0.6,12.2,17.6,0.6,0.5,1.1,0.052000000000000005,-0.9,-2.2,-3.2,-0.3,68.0,0.56,1.41,0.56,0.51,0.78,2.66,0.24,2.19,1.18,0.43700000000000006,0.441,0.44799999999999995,0.374,0.0,25.74,10.06,8.58,55.33,0.3,17.25,16.23,17.94,68.38,77.22,18.34,2.96,1.48,0.387,0.419,0.7,33.08,52.63,14.29,42.31,13.31,8.28,22.78,6.8,6.21,0.3,0.37799999999999995,0.4,0.39299999999999996,0.48100000000000004,0.261,0.47600000000000003,0.0,0.0,0.0,Nik Stauskas
463,Lance Stephenson,SG,28.0,LAL,68.0,3.0,1123.0,7.6,17.9,0.426,3.0,8.2,0.371,4.6,9.7,0.47200000000000003,2.1,3.0,0.685,1.3,7.6,8.9,5.8,1.7,0.3,3.6,4.6,20.3,101.0,110.0,11.8,0.529,0.456,0.16899999999999998,3.0,16.5,9.9,17.3,1.7,0.5,15.6,20.3,-0.1,1.2,1.1,0.049,-1.7,-0.4,-2.1,0.0,67.0,0.93,2.24,0.94,0.9,1.43,1.91,1.4,2.4,1.139,0.529,0.455,0.37,0.379,0.0,32.0,5.18,17.18,44.71,0.94,16.11,13.76,17.86,50.28,72.0,25.18,1.41,1.41,0.369,0.551,0.833,45.04,44.63,10.33,31.29,20.0,6.59,27.76,8.71,4.71,0.94,0.33799999999999997,0.4,0.25,0.5760000000000001,0.541,0.35,0.0,0.0,0.0,Lance Stephenson
464,Edmond Sumner,PG,23.0,IND,23.0,2.0,210.0,5.1,14.9,0.344,1.6,6.3,0.259,3.5,8.6,0.405,3.5,5.6,0.625,2.1,3.5,5.6,2.3,2.8,1.2,2.3,6.1,15.4,91.0,106.0,7.6,0.44299999999999995,0.42200000000000004,0.375,4.9,7.8,6.3,6.3,2.8,2.1,11.8,17.6,-0.2,0.3,0.1,0.02,-4.1,0.5,-3.6,-0.1,23.0,0.39,1.13,0.61,0.43,0.57,0.83,0.09,1.39,1.031,0.414,0.33299999999999996,0.4,0.259,0.0,45.31,4.69,7.81,42.19,0.0,13.03,10.86,14.17,68.18,59.38,34.38,0.0,6.25,0.289,0.455,0.0,45.45,31.82,22.73,29.69,10.94,6.25,40.63,3.13,9.38,0.0,0.21100000000000002,0.28600000000000003,0.75,0.385,0.5,0.33299999999999996,0.0,0.0,0.0,Edmond Sumner
465,Caleb Swanigan,PF,21.0,TOT,21.0,0.0,178.0,4.9,14.3,0.34,0.3,1.9,0.14300000000000002,4.6,12.4,0.37,1.6,2.4,0.667,4.6,12.7,17.3,3.0,1.6,0.3,4.9,7.6,11.6,78.0,108.0,4.7,0.377,0.132,0.17,10.2,27.6,19.1,8.0,1.6,0.5,24.0,17.7,-0.5,0.2,-0.2,-0.06,-7.8,0.0,-7.8,-0.3,21.0,0.19,1.52,0.29,0.48,0.14,0.71,0.1,1.1,0.8109999999999999,0.452,0.3,0.0,0.14300000000000002,0.0,58.49,18.87,9.43,13.21,0.0,8.43,3.83,10.8,50.0,62.26,22.64,5.66,9.43,0.212,0.41700000000000004,1.0,79.07,6.98,13.95,5.66,15.09,32.08,39.62,1.89,5.66,0.0,0.0,0.125,0.235,0.5710000000000001,0.0,0.33299999999999996,0.0,0.0,0.0,Caleb Swanigan
466,Jayson Tatum,SF,20.0,BOS,79.0,79.0,2455.0,9.1,20.3,0.45,2.3,6.1,0.373,6.9,14.2,0.483,3.8,4.5,0.855,1.4,8.0,9.4,3.3,1.6,1.1,2.4,3.3,24.4,107.0,107.0,15.1,0.547,0.3,0.22,3.0,17.7,10.4,10.0,1.6,2.1,9.7,22.1,1.6,3.4,5.0,0.09699999999999999,-1.4,0.6,-0.8,0.8,79.0,2.59,6.3,3.0,1.67,4.63,3.7,4.11,3.16,1.2,0.583,0.396,0.349,0.373,0.0,36.78,16.31,16.89,30.02,0.0,13.15,10.97,14.93,58.58,67.76,24.23,6.76,1.25,0.376,0.518,0.929,56.32,28.0,15.69,21.43,26.64,13.03,30.31,4.63,3.96,0.0,0.37799999999999995,0.366,0.37799999999999995,0.631,0.292,0.439,0.0,0.0,0.0,Jayson Tatum
467,Jeff Teague,PG,30.0,MIN,42.0,41.0,1264.0,6.7,15.8,0.423,1.3,4.0,0.33299999999999996,5.3,11.8,0.45299999999999996,4.7,5.8,0.804,0.6,3.4,4.0,13.0,1.6,0.7,3.7,3.4,19.3,112.0,116.0,15.4,0.528,0.252,0.368,1.3,7.7,4.5,37.6,1.6,1.2,16.7,19.3,1.7,0.5,2.2,0.085,0.0,-2.4,-2.4,-0.1,42.0,1.9,5.67,1.95,0.62,3.5,2.69,3.43,2.43,1.226,0.48200000000000004,0.444,0.31,0.33,0.0,45.91,21.63,6.97,25.48,0.0,11.28,9.57,12.53,21.02,66.83,31.01,2.16,0.0,0.37799999999999995,0.488,0.889,55.29,20.59,24.12,24.28,12.5,31.97,30.05,0.0,1.2,0.0,0.337,0.423,0.376,0.552,0.0,0.2,0.0,0.0,0.0,Jeff Teague
468,Garrett Temple,SG,32.0,TOT,75.0,55.0,2040.0,5.0,11.9,0.42200000000000004,2.2,6.3,0.341,2.8,5.5,0.515,1.9,2.6,0.748,0.7,4.5,5.2,2.5,1.8,0.7,1.7,4.9,14.1,103.0,111.0,8.5,0.5429999999999999,0.535,0.217,1.5,10.2,5.8,7.4,1.8,1.4,11.5,13.2,0.3,2.0,2.2,0.052000000000000005,-1.7,0.6,-1.2,0.4,74.0,1.86,2.59,1.97,0.38,1.69,2.05,2.09,1.85,1.182,0.603,0.489,0.256,0.332,0.0,29.19,9.73,8.07,53.0,0.0,16.09,13.04,18.3,75.86,73.29,23.4,2.69,0.62,0.342,0.611,0.9229999999999999,41.33,44.66,14.01,31.68,12.63,8.7,25.67,9.52,11.8,0.0,0.307,0.361,0.33299999999999996,0.6609999999999999,0.348,0.386,0.0,0.0,0.0,Garrett Temple
470,Jared Terrell,SG,23.0,MIN,14.0,0.0,111.0,5.2,16.8,0.308,1.7,7.3,0.235,3.5,9.5,0.364,1.3,2.6,0.5,0.4,2.2,2.6,5.2,1.3,0.9,4.3,6.9,13.4,74.0,117.0,0.7,0.37200000000000005,0.436,0.154,1.0,4.9,2.9,14.4,1.3,1.5,19.4,19.6,-0.4,0.0,-0.3,-0.14,-7.5,-2.9,-10.4,-0.2,13.0,0.08,0.46,0.23,0.54,0.23,0.08,0.85,1.23,0.795,0.222,0.25,0.556,0.235,0.0,23.08,10.26,23.08,43.59,0.0,16.59,17.33,16.26,33.33,79.49,17.95,2.56,0.0,0.32299999999999995,0.14300000000000002,1.0,51.61,38.71,9.68,33.33,25.64,10.26,20.51,7.69,2.56,0.0,0.231,0.5,0.25,0.25,0.0,1.0,0.0,0.0,0.0,Jared Terrell
471,Emanuel Terry,PF,22.0,TOT,3.0,0.0,23.0,8.3,14.6,0.5710000000000001,0.0,0.0,0.0,8.3,14.6,0.5710000000000001,4.2,8.3,0.5,6.2,8.3,14.6,4.2,6.2,0.0,4.2,8.3,20.8,107.0,104.0,19.7,0.5710000000000001,0.0,0.5710000000000001,14.1,19.6,16.8,12.2,6.2,0.0,18.6,20.1,0.0,0.0,0.1,0.11699999999999999,-0.7,2.3,1.6,0.0,3.0,0.33,2.67,1.67,1.0,0.0,2.0,0.33,1.0,1.429,0.5710000000000001,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.75,1.33,75.0,0.0,85.71,14.29,0.0,0.0,0.5,1.0,80.0,0.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,Emanuel Terry
472,Daniel Theis,C,26.0,BOS,66.0,2.0,908.0,7.7,14.1,0.5489999999999999,1.4,3.6,0.38799999999999996,6.4,10.6,0.603,3.0,4.0,0.737,4.6,7.3,11.9,3.6,1.1,2.2,1.8,8.5,19.8,128.0,107.0,17.0,0.624,0.252,0.28600000000000003,10.2,16.2,13.2,10.5,1.1,4.1,9.9,15.8,2.3,1.3,3.5,0.188,0.8,1.5,2.3,1.0,66.0,0.2,3.3,0.73,1.42,1.26,1.47,1.14,1.8,1.406,0.698,0.31,0.33299999999999996,0.38799999999999996,0.0,56.02,10.9,7.89,25.19,0.0,9.64,6.75,13.16,82.19,46.99,22.56,19.92,10.53,0.35200000000000004,0.667,0.925,64.17,20.86,14.97,23.31,13.91,12.03,48.87,1.5,0.38,0.0,0.419,0.297,0.344,0.754,0.0,0.0,0.0,0.0,0.0,Daniel Theis
473,Isaiah Thomas,SG,29.0,DEN,12.0,0.0,181.0,9.2,26.9,0.34299999999999997,3.3,11.7,0.27899999999999997,6.0,15.2,0.39299999999999996,4.6,7.3,0.63,1.4,2.2,3.5,6.2,1.4,0.3,4.9,4.6,26.3,88.0,113.0,7.0,0.43700000000000006,0.434,0.273,3.0,4.8,3.9,18.6,1.4,0.5,14.0,30.4,-0.4,0.1,-0.3,-0.077,-4.5,-4.2,-8.7,-0.3,12.0,2.25,2.67,2.5,1.67,0.83,2.58,1.67,3.0,0.98,0.4,0.316,1.0,0.27899999999999997,0.0,35.35,19.19,2.02,43.43,0.0,14.33,12.71,15.18,58.82,75.76,23.23,0.0,1.01,0.307,0.478,0.0,45.36,37.11,17.53,37.37,8.08,28.28,20.2,4.04,2.02,0.0,0.297,0.75,0.179,0.55,0.0,0.5,0.0,0.0,0.0,Isaiah Thomas
474,Khyri Thomas,SG,22.0,DET,26.0,0.0,195.0,5.6,17.4,0.319,2.5,8.8,0.28600000000000003,3.0,8.6,0.353,1.8,2.8,0.636,1.0,4.0,5.1,2.0,1.8,1.3,1.0,5.6,15.4,91.0,109.0,6.2,0.413,0.507,0.159,2.2,9.3,5.6,6.0,1.8,2.2,5.1,17.2,-0.2,0.2,0.0,0.005,-4.7,-0.5,-5.2,-0.2,26.0,0.23,0.69,0.12,0.15,0.0,0.38,0.31,1.65,0.884,0.5,0.16699999999999998,0.33299999999999996,0.28600000000000003,0.0,23.19,17.39,8.7,50.72,0.0,16.26,14.18,17.23,81.82,79.71,17.39,1.45,1.45,0.273,0.5,1.0,39.34,49.18,11.48,26.09,17.39,11.59,20.29,11.59,13.04,0.0,0.222,0.25,0.25,0.5,0.375,0.33299999999999996,0.0,0.0,0.0,Khyri Thomas
475,Lance Thomas,PF,30.0,NYK,46.0,17.0,783.0,4.8,12.1,0.396,1.4,4.9,0.278,3.4,7.3,0.475,1.7,2.2,0.75,1.3,5.9,7.2,1.7,1.0,0.4,1.5,5.1,12.6,97.0,116.0,6.4,0.48200000000000004,0.401,0.183,2.7,13.1,7.8,5.0,1.0,0.8,10.1,12.9,-0.3,0.3,0.1,0.004,-4.1,-1.2,-5.3,-0.7,46.0,0.54,1.65,0.72,0.39,1.52,0.67,1.61,0.65,1.041,0.523,0.4,0.424,0.278,0.0,32.99,10.15,16.75,40.1,0.0,14.61,11.87,16.41,80.77,76.14,17.26,4.57,2.03,0.33299999999999996,0.5589999999999999,0.667,54.63,32.2,13.17,16.75,21.83,14.21,23.86,9.64,13.71,0.0,0.273,0.419,0.321,0.617,0.263,0.29600000000000004,0.0,0.0,0.0,Lance Thomas
476,Klay Thompson,SG,28.0,GSW,78.0,78.0,2652.0,11.8,25.2,0.467,4.3,10.7,0.402,7.4,14.4,0.516,2.3,2.8,0.816,0.7,4.7,5.4,3.3,1.5,0.8,2.1,2.8,30.1,110.0,112.0,16.6,0.5710000000000001,0.42700000000000005,0.113,1.6,10.1,6.0,10.5,1.5,1.5,7.2,25.6,2.9,2.3,5.3,0.095,1.2,-2.0,-0.8,0.8,78.0,3.54,5.41,2.83,1.44,5.97,6.03,4.85,4.55,1.198,0.644,0.467,0.444,0.402,0.0,18.62,17.12,21.54,42.72,0.0,17.18,15.5,18.65,80.92,83.59,14.05,1.93,0.43,0.424,0.67,0.889,49.29,43.04,7.68,33.1,31.95,9.99,15.34,4.64,4.99,0.0,0.38799999999999996,0.45299999999999996,0.429,0.7020000000000001,0.523,0.386,0.0,0.0,0.0,Klay Thompson
477,Tristan Thompson,C,27.0,CLE,43.0,40.0,1198.0,8.3,15.8,0.529,0.0,0.0,0.0,8.3,15.8,0.529,2.8,4.4,0.642,7.2,11.0,18.2,3.6,1.2,0.7,2.4,3.7,19.5,117.0,116.0,18.4,0.551,0.0,0.27899999999999997,15.4,25.7,20.3,11.2,1.2,1.2,12.1,17.7,2.1,0.5,2.6,0.105,0.2,0.1,0.3,0.7,43.0,0.49,8.79,1.49,3.67,3.4,2.81,3.28,1.44,1.237,0.5579999999999999,0.449,0.25,0.0,0.0,77.37,20.53,2.11,0.0,0.0,4.28,3.61,5.04,50.25,52.11,23.16,7.11,17.63,0.47,0.557,0.741,85.53,0.0,14.47,0.0,8.16,39.74,52.11,0.0,0.0,0.0,0.0,0.387,0.47700000000000004,0.591,0.0,0.0,0.0,0.0,0.0,Tristan Thompson
478,Sindarius Thornwell,SG,24.0,LAC,64.0,1.0,313.0,2.6,7.4,0.34700000000000003,0.5,2.3,0.2,2.1,5.1,0.41200000000000003,3.8,5.1,0.735,0.8,5.9,6.6,2.7,2.1,1.1,3.0,6.2,9.3,88.0,110.0,5.2,0.485,0.306,0.6940000000000001,1.7,12.8,7.5,7.2,2.1,1.8,23.8,11.3,-0.3,0.3,0.0,0.004,-5.1,1.1,-4.0,-0.2,63.0,0.24,0.44,0.25,0.03,0.1,0.08,0.21,0.6,1.265,0.43799999999999994,0.0,0.0,0.2,0.0,65.31,4.08,0.0,30.61,0.0,9.69,6.35,11.47,82.35,55.1,38.78,0.0,6.12,0.259,0.474,0.0,45.16,14.52,40.32,16.33,0.0,28.57,40.82,6.12,8.16,0.0,0.25,0.0,0.35700000000000004,0.45,0.33299999999999996,0.0,0.0,0.0,0.0,Sindarius Thornwell
479,Anthony Tolliver,PF,33.0,MIN,65.0,0.0,1079.0,4.4,11.5,0.382,3.6,9.5,0.377,0.8,2.0,0.409,2.1,2.7,0.7829999999999999,0.7,7.2,7.9,2.0,0.8,0.9,1.6,4.0,14.5,110.0,115.0,8.6,0.5710000000000001,0.83,0.23199999999999998,1.5,16.2,8.8,5.5,0.8,1.7,11.2,12.5,0.6,0.5,1.2,0.052000000000000005,-1.2,-1.0,-2.2,-0.1,64.0,0.7,0.44,0.83,0.5,0.5,1.61,0.83,2.08,1.278,0.433,0.16699999999999998,0.667,0.38,0.0,11.76,2.35,2.35,83.53,0.0,21.58,21.47,21.65,92.93,90.2,6.27,1.96,1.57,0.374,0.375,0.8,11.04,74.54,14.42,59.61,3.53,3.14,9.8,12.55,11.37,0.0,0.395,0.444,0.25,0.48,0.344,0.345,0.0,0.0,0.0,Anthony Tolliver
480,Karl-Anthony Towns,C,23.0,MIN,77.0,77.0,2545.0,12.8,24.7,0.518,2.7,6.7,0.4,10.1,18.1,0.562,7.1,8.5,0.836,5.0,13.0,18.0,4.9,1.3,2.4,4.5,5.5,35.4,118.0,108.0,26.3,0.622,0.27,0.342,10.9,29.3,20.0,17.2,1.3,4.2,13.7,28.9,7.2,3.2,10.4,0.19699999999999998,4.8,2.0,6.8,5.7,76.0,0.67,12.13,3.68,4.61,6.41,5.86,6.61,5.36,1.431,0.617,0.423,0.406,0.402,0.0,53.97,11.49,7.79,26.68,0.08,10.9,8.71,13.27,65.63,65.54,24.06,7.79,2.62,0.451,0.564,0.9309999999999999,57.65,22.63,19.72,23.44,14.49,24.9,33.85,1.16,2.08,0.08,0.39799999999999996,0.39899999999999997,0.48,0.6970000000000001,0.467,0.40700000000000003,0.0,0.0,0.0,Karl-Anthony Towns
482,Allonzo Trier,SG,23.0,NYK,64.0,3.0,1459.0,7.7,17.1,0.44799999999999995,1.7,4.4,0.39399999999999996,5.9,12.8,0.466,5.9,7.4,0.8029999999999999,1.0,5.5,6.5,3.9,0.9,0.5,3.8,3.9,23.0,104.0,116.0,12.2,0.564,0.255,0.431,2.2,12.2,7.1,12.9,0.9,0.8,15.8,21.5,0.4,0.5,0.9,0.03,-2.2,-2.0,-4.2,-0.8,64.0,1.5,4.16,1.69,0.86,1.72,3.47,2.17,3.42,1.3419999999999999,0.537,0.353,0.374,0.39399999999999996,0.0,43.82,13.13,17.57,25.48,0.0,11.74,10.03,13.12,34.91,57.53,40.15,1.74,0.58,0.376,0.529,0.889,51.8,22.45,25.76,21.24,24.13,9.46,40.93,2.12,2.12,0.0,0.4,0.376,0.306,0.557,0.455,0.273,0.0,0.0,0.0,Allonzo Trier
484,Evan Turner,PG,30.0,POR,73.0,2.0,1605.0,6.2,13.4,0.46,0.3,1.6,0.212,5.8,11.8,0.494,2.3,3.2,0.708,1.1,8.8,9.9,8.5,1.0,0.5,3.4,3.3,14.9,105.0,111.0,11.6,0.504,0.11699999999999999,0.239,2.5,18.9,10.9,23.6,1.0,0.9,18.9,15.9,0.5,1.5,2.0,0.06,-2.5,0.7,-1.8,0.1,73.0,0.44,3.7,0.58,0.81,1.34,2.32,1.04,2.07,1.115,0.5670000000000001,0.42100000000000004,0.42200000000000004,0.212,0.0,43.79,30.02,14.45,11.74,0.0,9.77,7.72,11.53,34.31,68.17,28.89,1.81,1.13,0.371,0.625,1.0,78.14,6.68,15.18,7.67,28.44,26.19,33.63,1.81,2.26,0.0,0.20600000000000002,0.46,0.371,0.617,0.25,0.2,0.0,0.0,0.0,Evan Turner
485,Myles Turner,C,22.0,IND,74.0,74.0,2119.0,8.8,18.0,0.48700000000000004,1.8,4.5,0.38799999999999996,7.0,13.5,0.521,3.4,4.6,0.736,2.3,9.9,12.3,2.7,1.4,4.6,2.3,4.5,22.7,110.0,101.0,18.0,0.5670000000000001,0.251,0.258,5.4,22.0,13.9,8.0,1.4,8.4,10.3,20.0,1.9,4.4,6.3,0.14400000000000002,-1.4,4.7,3.3,2.8,74.0,0.8,5.49,2.2,1.46,4.85,2.58,4.2,1.62,1.262,0.619,0.46,0.408,0.39,0.0,36.03,14.49,24.49,25.0,0.0,13.37,11.3,15.34,81.84,71.54,18.72,6.79,2.95,0.418,0.603,0.8490000000000001,61.79,23.17,15.04,22.95,31.41,15.9,27.69,0.9,1.15,0.0,0.369,0.41200000000000003,0.47600000000000003,0.667,0.5710000000000001,0.667,0.0,0.0,0.0,Myles Turner
